Tipo;Endereco;CEP;UF;Bairro;Numeracao;Localidade;;
RUA;JULIÃO GUIRADO GARCIA;17601470;SP;VILA BARCELONA;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','JULIÃO GUIRADO GARCIA','17601470','SP','VILA BARCELONA','','TUPA'); "
RUA;JÚLIO DE CASTRO;17601300;SP;VILA ABARCA;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','JÚLIO DE CASTRO','17601300','SP','VILA ABARCA','','TUPA'); "
RUA;JÚLIO DUALIBI;17602413;SP;JARDIM MARABÁ;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','JÚLIO DUALIBI','17602413','SP','JARDIM MARABÁ','','TUPA'); "
PRAÇA;JÚLIO RODRIGUES;17603681;SP;VILA INGLESA;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('PRAÇA','JÚLIO RODRIGUES','17603681','SP','VILA INGLESA','','TUPA'); "
RUA;JUNQUEIRÓPOLIS;17605480;SP;JARDIM PAULISTA;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','JUNQUEIRÓPOLIS','17605480','SP','JARDIM PAULISTA','','TUPA'); "
RUA;JUNTARO MIZUSHIMA;17601500;SP;VILA BRASÍLIA;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','JUNTARO MIZUSHIMA','17601500','SP','VILA BRASÍLIA','','TUPA'); "
RUA;JUREMA;17600540;SP;VILA SEVILHA;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','JUREMA','17600540','SP','VILA SEVILHA','','TUPA'); "
RUA;JURUNA;17607603;SP;RESIDENCIAL RESERVA TUPÃ;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','JURUNA','17607603','SP','RESIDENCIAL RESERVA TUPÃ','','TUPA'); "
RUA;JURUPARI;17607605;SP;RESIDENCIAL RESERVA TUPÃ;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','JURUPARI','17607605','SP','RESIDENCIAL RESERVA TUPÃ','','TUPA'); "
RUA;KALOUF CHOUEKE;17603730;SP;FREDYVILLE;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','KALOUF CHOUEKE','17603730','SP','FREDYVILLE','','TUPA'); "
RUA;KEMAL IGNATIUS;17603578;SP;JARDIM JAÇANÃ;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','KEMAL IGNATIUS','17603578','SP','JARDIM JAÇANÃ','','TUPA'); "
PRAÇA;KICHIZO OZAWA;17600443;SP;CENTRO;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('PRAÇA','KICHIZO OZAWA','17600443','SP','CENTRO','','TUPA'); "
RUA;KOSSEY YAMAKI;17601310;SP;VILA ABARCA;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','KOSSEY YAMAKI','17601310','SP','VILA ABARCA','','TUPA'); "
RUA;LAÉRCIO DELMORI;17610433;SP;NOVA TUPÃ;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','LAÉRCIO DELMORI','17610433','SP','NOVA TUPÃ','','TUPA'); "
RUA;LAERTE GONELLA;17602677;SP;JARDIM UNESP;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','LAERTE GONELLA','17602677','SP','JARDIM UNESP','','TUPA'); "
ALAMEDA;LANCASTER;17603650;SP;VILA INGLESA;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('ALAMEDA','LANCASTER','17603650','SP','VILA INGLESA','','TUPA'); "
RUA;LAURA;17603400;SP;VILA FORMOSA;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','LAURA','17603400','SP','VILA FORMOSA','','TUPA'); "
RUA;LAURINDO GANDINI;17603230;SP;VILA MARAJOARA;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','LAURINDO GANDINI','17603230','SP','VILA MARAJOARA','','TUPA'); "
RUA;LÁZARO FRANCISCO DE CAMPOS;17603285;SP;JARDIM IDEAL;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','LÁZARO FRANCISCO DE CAMPOS','17603285','SP','JARDIM IDEAL','','TUPA'); "
RUA;PIONEIRO LÁZARO MOSQUINE;17604400;SP;VILA EUROPA;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','PIONEIRO LÁZARO MOSQUINE','17604400','SP','VILA EUROPA','','TUPA'); "
RUA;LÁZARO RUFINO NETO;17604470;SP;PARQUE TABAJARAS;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','LÁZARO RUFINO NETO','17604470','SP','PARQUE TABAJARAS','','TUPA'); "
RUA;LEIRIA;17607493;SP;JARDIM DAS ÁGUAS;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','LEIRIA','17607493','SP','JARDIM DAS ÁGUAS','','TUPA'); "
AVENIDA;LÉLIO PIZZA;17600710;SP;VILA LAHOZ;- ATÉ 820/821;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('AVENIDA','LÉLIO PIZZA','17600710','SP','VILA LAHOZ','- ATÉ 820/821','TUPA'); "
AVENIDA;LÉLIO PIZZA;17603060;SP;VILA TUPÃ MIRIM I;- DE 822/823 AO FIM;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('AVENIDA','LÉLIO PIZZA','17603060','SP','VILA TUPÃ MIRIM I','- DE 822/823 AO FIM','TUPA'); "
RUA;LEOPOLDO DAVOLI;17603110;SP;VILA TUPÃ MIRIM I;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','LEOPOLDO DAVOLI','17603110','SP','VILA TUPÃ MIRIM I','','TUPA'); "
RUA;LETICIANO JESUS COSTA;17605215;SP;VILA VARGAS;- ATÉ 450/451;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','LETICIANO JESUS COSTA','17605215','SP','VILA VARGAS','- ATÉ 450/451','TUPA'); "
RUA;LETICIANO JESUS COSTA;17600560;SP;VILA SÃO PAULO;- DE 452/453 AO FIM;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','LETICIANO JESUS COSTA','17600560','SP','VILA SÃO PAULO','- DE 452/453 AO FIM','TUPA'); "
RUA;LETÓNIA;17625025;SP;CENTRO(VARPA);;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','LETÓNIA','17625025','SP','CENTRO(VARPA)','','TUPA'); "
RUA;LETÔNIA;17604361;SP;VILA EUROPA;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','LETÔNIA','17604361','SP','VILA EUROPA','','TUPA'); "
RUA;DA LIBERDADE;17603280;SP;JARDIM IDEAL;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','DA LIBERDADE','17603280','SP','JARDIM IDEAL','','TUPA'); "
RUA;DOUTOR LIMA;17606360;SP;PARQUE INDUSTRIAL;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','DOUTOR LIMA','17606360','SP','PARQUE INDUSTRIAL','','TUPA'); "
RUA;LINO BALARINI DA SILVA;17607491;SP;JARDIM DAS ÁGUAS;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','LINO BALARINI DA SILVA','17607491','SP','JARDIM DAS ÁGUAS','','TUPA'); "
RUA;LINO SPINARDI;17606036;SP;PARQUE DAS NAÇÕES;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','LINO SPINARDI','17606036','SP','PARQUE DAS NAÇÕES','','TUPA'); "
RUA;DOS LÍRIOS;17606190;SP;VILA ALVORADA;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','DOS LÍRIOS','17606190','SP','VILA ALVORADA','','TUPA'); "
RUA;LISBOA;17607494;SP;JARDIM DAS ÁGUAS;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','LISBOA','17607494','SP','JARDIM DAS ÁGUAS','','TUPA'); "
ALAMEDA;LIVERPOOL;17603610;SP;VILA INGLESA;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('ALAMEDA','LIVERPOOL','17603610','SP','VILA INGLESA','','TUPA'); "
RUA;LOURIVAL JAMES VESSONI TARALO;17603573;SP;JARDIM JAÇANÃ;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','LOURIVAL JAMES VESSONI TARALO','17603573','SP','JARDIM JAÇANÃ','','TUPA'); "
RETORNO;DOUTOR LUACIL RIBEIRO DA SILVA;17603483;SP;CONJUNTO HABITACIONAL CINQÜENTENÁRIO;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RETORNO','DOUTOR LUACIL RIBEIRO DA SILVA','17603483','SP','CONJUNTO HABITACIONAL CINQÜENTENÁRIO','','TUPA'); "
RUA;LUCÉLIA;17604300;SP;VILA DAS INDÚSTRIAS;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','LUCÉLIA','17604300','SP','VILA DAS INDÚSTRIAS','','TUPA'); "
RUA;LUCINDO SILVA SANTOS;17602150;SP;PARQUE ALIANÇA;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','LUCINDO SILVA SANTOS','17602150','SP','PARQUE ALIANÇA','','TUPA'); "
RUA;LUIZ ALEXANDRE;17604700;SP;JARDIM GUANABARA;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','LUIZ ALEXANDRE','17604700','SP','JARDIM GUANABARA','','TUPA'); "
AVENIDA;LUIZ GONZAGA JUNQUEIRA DE ANDRADE;17602081;SP;CHÁCARA VELINI;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('AVENIDA','LUIZ GONZAGA JUNQUEIRA DE ANDRADE','17602081','SP','CHÁCARA VELINI','','TUPA'); "
RUA;LUIZ GONZAGA JUNQUEIRA DE ANDRADE FILHO;17605110;SP;CENTRO;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','LUIZ GONZAGA JUNQUEIRA DE ANDRADE FILHO','17605110','SP','CENTRO','','TUPA'); "
RUA;PIONEIRO LUIZ LOPES RIBEIRO;17620055;SP;CENTRO(PARNASO);;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','PIONEIRO LUIZ LOPES RIBEIRO','17620055','SP','CENTRO(PARNASO)','','TUPA'); "
RUA;FARMACÊUTICO LUIZ MIGUITA;17602772;SP;CONJUNTO HABITACIONAL SEVERINO FORTUNATO DA SILVA;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','FARMACÊUTICO LUIZ MIGUITA','17602772','SP','CONJUNTO HABITACIONAL SEVERINO FORTUNATO DA SILVA','','TUPA'); "
RUA;PIONEIRO LUIZ PITILIN;17610420;SP;NOVA TUPÃ;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','PIONEIRO LUIZ PITILIN','17610420','SP','NOVA TUPÃ','','TUPA'); "
RUA;LUIZ RICCI;17603757;SP;JARDIM SANTA ADÉLIA;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','LUIZ RICCI','17603757','SP','JARDIM SANTA ADÉLIA','','TUPA'); "
RUA;SERVIDOR PÚBLICO MUNICIPAL LUIZ TEIXEIRA;17610425;SP;NOVA TUPÃ;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','SERVIDOR PÚBLICO MUNICIPAL LUIZ TEIXEIRA','17610425','SP','NOVA TUPÃ','','TUPA'); "
RUA;LUIZ VITOLO;17602685;SP;JARDIM UNESP;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','LUIZ VITOLO','17602685','SP','JARDIM UNESP','','TUPA'); "
RUA;LUTERO TAKESHITA;17607583;SP;RESIDENCIAL RESERVA TUPÃ;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','LUTERO TAKESHITA','17607583','SP','RESIDENCIAL RESERVA TUPÃ','','TUPA'); "
RUA;MACHADO DE ASSIS;17602590;SP;PARQUE PRESIDENTE KENEDY;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','MACHADO DE ASSIS','17602590','SP','PARQUE PRESIDENTE KENEDY','','TUPA'); "
RUA;MACUS;17600310;SP;CENTRO;- ATÉ 520/521;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','MACUS','17600310','SP','CENTRO','- ATÉ 520/521','TUPA'); "
RUA;MACUS;17604100;SP;CENTRO;- DE 522/523 AO FIM;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','MACUS','17604100','SP','CENTRO','- DE 522/523 AO FIM','TUPA'); "
ALAMEDA;MANCHESTER;17603660;SP;VILA INGLESA;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('ALAMEDA','MANCHESTER','17603660','SP','VILA INGLESA','','TUPA'); "
RUA;MANDAGUARIS;17600575;SP;VILA SÃO JORGE;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','MANDAGUARIS','17600575','SP','VILA SÃO JORGE','','TUPA'); "
RUA;MANDAGUARIS;17600050;SP;CENTRO;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','MANDAGUARIS','17600050','SP','CENTRO','','TUPA'); "
RUA;MANDAGUARIS;17606135;SP;VILA SANTA AMÁLIA;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','MANDAGUARIS','17606135','SP','VILA SANTA AMÁLIA','','TUPA'); "
PRAÇA;MANOEL AMADO PINTO ALVES;17601061;SP;CENTRO;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('PRAÇA','MANOEL AMADO PINTO ALVES','17601061','SP','CENTRO','','TUPA'); "
RUA;MANOEL CORREA BERNARDES;17600510;SP;VILA SEVILHA;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','MANOEL CORREA BERNARDES','17600510','SP','VILA SEVILHA','','TUPA'); "
RUA;MANOEL DA CRUZ COELHO;17602470;SP;JARDIM ITAIPU;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','MANOEL DA CRUZ COELHO','17602470','SP','JARDIM ITAIPU','','TUPA'); "
RUA;MANOEL DA SILVA FELIPE;17603796;SP;PARQUE RESIDENCIAL CASARI;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','MANOEL DA SILVA FELIPE','17603796','SP','PARQUE RESIDENCIAL CASARI','','TUPA'); "
RUA;MANOEL DA SILVA FELIPE;17603420;SP;CONJUNTO HABITACIONAL CINQÜENTENÁRIO;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','MANOEL DA SILVA FELIPE','17603420','SP','CONJUNTO HABITACIONAL CINQÜENTENÁRIO','','TUPA'); "
RUA;MANOEL DE OLIVEIRA;17603240;SP;PARQUE IRAJÁ;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','MANOEL DE OLIVEIRA','17603240','SP','PARQUE IRAJÁ','','TUPA'); "
RUA;MANOEL FERREIRA DAMIÃO;17601380;SP;VILA SANTA TEREZINHA;- ATÉ 930/931;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','MANOEL FERREIRA DAMIÃO','17601380','SP','VILA SANTA TEREZINHA','- ATÉ 930/931','TUPA'); "
RUA;MANOEL FERREIRA DAMIÃO;17606090;SP;VILA AVIAÇÃO;- DE 932/933 AO FIM;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','MANOEL FERREIRA DAMIÃO','17606090','SP','VILA AVIAÇÃO','- DE 932/933 AO FIM','TUPA'); "
AVENIDA;PIONEIRO MANOEL FONSECA;17603831;SP;CONJUNTO HABITACIONAL PIONEIRO JOSÉ FELICIANO;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('AVENIDA','PIONEIRO MANOEL FONSECA','17603831','SP','CONJUNTO HABITACIONAL PIONEIRO JOSÉ FELICIANO','','TUPA'); "
RUA;COMERCIANTE MANOEL IGNACIO;17610520;SP;CONJUNTO HABITACIONAL PAPA JOÃO PAULO II;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','COMERCIANTE MANOEL IGNACIO','17610520','SP','CONJUNTO HABITACIONAL PAPA JOÃO PAULO II','','TUPA'); "
RUA;COMERCIANTE MANOEL IGNÁCIO;17610443;SP;CONJUNTO HABITACIONAL DEPUTADO JAMIL DUALIBI;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','COMERCIANTE MANOEL IGNÁCIO','17610443','SP','CONJUNTO HABITACIONAL DEPUTADO JAMIL DUALIBI','','TUPA'); "
RUA;MANOEL LUCAS CORREIA;17602833;SP;CONJUNTO HABITACIONAL ANTÔNIO PEREIRA GASPAR;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','MANOEL LUCAS CORREIA','17602833','SP','CONJUNTO HABITACIONAL ANTÔNIO PEREIRA GASPAR','','TUPA'); "
RUA;MANOEL MARQUES DE OLIVEIRA;17603797;SP;PARQUE RESIDENCIAL CASARI;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','MANOEL MARQUES DE OLIVEIRA','17603797','SP','PARQUE RESIDENCIAL CASARI','','TUPA'); "
RUA;MANOEL MARQUES DE OLIVEIRA;17603751;SP;JARDIM SANTA ADÉLIA;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','MANOEL MARQUES DE OLIVEIRA','17603751','SP','JARDIM SANTA ADÉLIA','','TUPA'); "
AVENIDA;COMERCIANTE MANOEL MOTTA;17602266;SP;PARQUE SÃO PEDRO;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('AVENIDA','COMERCIANTE MANOEL MOTTA','17602266','SP','PARQUE SÃO PEDRO','','TUPA'); "
RUA;MANOEL PEREIRA DE MAGALHÃES;17602560;SP;VILA ROMANA;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','MANOEL PEREIRA DE MAGALHÃES','17602560','SP','VILA ROMANA','','TUPA'); "
RUA;PIONEIRO MANOEL RONDON;17602485;SP;JARDIM ITAIPU;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','PIONEIRO MANOEL RONDON','17602485','SP','JARDIM ITAIPU','','TUPA'); "
RUA;MANOEL ZEFERINO;17620015;SP;CENTRO(PARNASO);;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','MANOEL ZEFERINO','17620015','SP','CENTRO(PARNASO)','','TUPA'); "
ALAMEDA;MANSFIELD;17603670;SP;VILA INGLESA;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('ALAMEDA','MANSFIELD','17603670','SP','VILA INGLESA','','TUPA'); "
RUA;MARAJOARA;17601580;SP;VILA VITÓRIA;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','MARAJOARA','17601580','SP','VILA VITÓRIA','','TUPA'); "
RUA;MARANGATU;17607617;SP;RESIDENCIAL RESERVA TUPÃ;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','MARANGATU','17607617','SP','RESIDENCIAL RESERVA TUPÃ','','TUPA'); "
RUA;MARCIO CÉSAR MARTINS SOLA;17602690;SP;JARDIM ARITANA;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','MARCIO CÉSAR MARTINS SOLA','17602690','SP','JARDIM ARITANA','','TUPA'); "
RUA;DAS MARGARIDAS;17606180;SP;VILA ALVORADA;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','DAS MARGARIDAS','17606180','SP','VILA ALVORADA','','TUPA'); "
VIA;MARGINAL;17610712;SP;JARDIM GUARANI;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('VIA','MARGINAL','17610712','SP','JARDIM GUARANI','','TUPA'); "
RUA;DOUTORA MARGO ANDERSON;17625045;SP;CENTRO(VARPA);;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','DOUTORA MARGO ANDERSON','17625045','SP','CENTRO(VARPA)','','TUPA'); "
AVENIDA;MARIA ALICE MARTINS;17603824;SP;DISTRITO INDUSTRIAL EIZI HIRANO;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('AVENIDA','MARIA ALICE MARTINS','17603824','SP','DISTRITO INDUSTRIAL EIZI HIRANO','','TUPA'); "
RUA;PROFESSORA MARIA DE LOURDES CORRÊA MANZANO;17602770;SP;CONJUNTO HABITACIONAL SEVERINO FORTUNATO DA SILVA;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','PROFESSORA MARIA DE LOURDES CORRÊA MANZANO','17602770','SP','CONJUNTO HABITACIONAL SEVERINO FORTUNATO DA SILVA','','TUPA'); "
RUA;MARIA GRESPAN MAGRON;17602843;SP;CONJUNTO HABITACIONAL ANTÔNIO PEREIRA GASPAR;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','MARIA GRESPAN MAGRON','17602843','SP','CONJUNTO HABITACIONAL ANTÔNIO PEREIRA GASPAR','','TUPA'); "
RUA;MARIA JOSÉ SEIXAS CUNHA;17606037;SP;PARQUE DAS NAÇÕES;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','MARIA JOSÉ SEIXAS CUNHA','17606037','SP','PARQUE DAS NAÇÕES','','TUPA'); "
RUA;MARIA MELEMBERG;17625070;SP;CENTRO(VARPA);;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','MARIA MELEMBERG','17625070','SP','CENTRO(VARPA)','','TUPA'); "
RUA;MARIANO SALERMO;17600500;SP;VILA GIOVANETTI;;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','MARIANO SALERMO','17600500','SP','VILA GIOVANETTI','','TUPA'); "
RUA;MARÍLIA;17603340;SP;VILA SANTA INEZ;- ATÉ 3428/3429;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','MARÍLIA','17603340','SP','VILA SANTA INEZ','- ATÉ 3428/3429','TUPA'); "
RUA;MARÍLIA;17602460;SP;JARDIM ITAIPU;- DE 3430/3431 AO FIM;TUPA;;"INSERT INTO #TBTMP (Tipo,Endereco,CEP,UF,Bairro,Numeracao,Localidade) VALUE ('RUA','MARÍLIA','17602460','SP','JARDIM ITAIPU','- DE 3430/3431 AO FIM','TUPA'); "
